PLAYER_ID,DRIVES,DRIVE_FGM,DRIVE_FGA,DRIVE_FG_PCT,DRIVE_FTM,DRIVE_FTA,DRIVE_PTS,DRIVE_PTS_PCT,DRIVE_PASSES,DRIVE_AST,DRIVE_TOV,SEASON
201985,0.6,0.1,0.1,0.75,0.0,0.0,0.2,0.375,0.3,0.1,0.0,13-14
201166,7.2,1.1,3.0,0.375,0.5,0.5,2.7,0.376,2.6,0.7,0.4,13-14
201189,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13-14
203519,0.3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,13-14
1733,2.7,0.5,1.4,0.4,0.5,0.5,1.6,0.584,0.7,0.1,0.2,13-14
201143,1.5,0.4,0.7,0.55,0.2,0.3,1.0,0.674,0.3,0.1,0.1,13-14
2744,0.5,0.1,0.4,0.385,0.0,0.0,0.3,0.564,0.1,0.0,0.0,13-14
202329,2.2,0.4,0.9,0.413,0.3,0.5,1.1,0.5,0.6,0.2,0.3,13-14
101187,3.0,0.6,1.3,0.46,0.5,0.6,1.7,0.558,0.8,0.2,0.3,13-14
202692,7.2,1.7,3.6,0.457,1.2,1.6,4.7,0.655,1.8,0.4,0.4,13-14
203458,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13-14
203144,3.2,0.3,1.0,0.29,0.5,0.6,1.1,0.356,1.3,0.4,0.2,13-14
201582,0.5,0.1,0.3,0.313,0.1,0.1,0.3,0.536,0.1,0.0,0.0,13-14
203459,0.5,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,13-14
202087,2.2,0.4,1.0,0.387,0.1,0.2,0.9,0.396,0.7,0.2,0.3,13-14
2405,0.6,0.2,0.4,0.652,0.1,0.2,0.6,1.081,0.0,0.0,0.0,13-14
101161,1.2,0.2,0.6,0.429,0.2,0.2,0.6,0.533,0.3,0.1,0.1,13-14
2760,1.6,0.4,0.7,0.523,0.2,0.3,0.9,0.578,0.5,0.2,0.0,13-14
101154,2.4,0.5,1.1,0.488,0.7,0.9,1.8,0.739,0.4,0.2,0.2,13-14
203083,0.3,0.0,0.0,1.0,0.1,0.2,0.2,0.952,0.1,0.0,0.0,13-14
2738,3.4,0.3,0.9,0.357,0.3,0.3,0.9,0.269,1.4,0.5,0.3,13-14
1889,3.8,0.7,1.7,0.429,0.2,0.3,1.7,0.46,1.3,0.4,0.1,13-14
203460,0.4,0.0,0.2,0.167,0.1,0.1,0.1,0.294,0.1,0.1,0.1,13-14
200745,2.7,0.7,1.5,0.438,0.5,0.5,1.9,0.711,0.5,0.0,0.3,13-14
