PLAYER_ID,PULL_UP_FGM,PULL_UP_FGA,PULL_UP_FG_PCT,PULL_UP_FG3A,PULL_UP_PTS,PULL_UP_EFG_PCT,SEASON
1629152,0.0,0.4,0.0,0.4,0.0,0.0,18-19
1629028,0.2,0.6,0.405,0.0,0.5,0.405,18-19
1626153,0.4,1.5,0.239,0.8,0.9,0.301,18-19
1627743,0.3,0.7,0.5,0.2,0.7,0.5,18-19
1629061,0.1,0.4,0.25,0.2,0.2,0.25,18-19
203471,2.1,5.4,0.394,1.3,4.6,0.428,18-19
1628372,1.6,4.6,0.35,2.0,3.9,0.426,18-19
1629126,0.2,0.4,0.385,0.1,0.3,0.385,18-19
202324,0.0,0.1,0.286,0.0,0.1,0.286,18-19
1627884,0.0,0.2,0.083,0.1,0.0,0.083,18-19
201565,2.8,6.3,0.449,1.3,6.2,0.488,18-19
1628401,1.2,2.6,0.446,0.5,2.6,0.483,18-19
1626164,3.7,9.3,0.399,3.7,8.4,0.456,18-19
2734,0.3,1.1,0.267,0.7,0.8,0.347,18-19
1628421,0.4,1.0,0.429,0.0,0.9,0.429,18-19
1628984,0.5,1.9,0.27,1.1,1.3,0.331,18-19
203473,0.1,0.3,0.211,0.1,0.2,0.263,18-19
1627738,0.0,0.0,,0.0,0.0,,18-19
1628415,0.4,1.6,0.276,0.5,1.0,0.31,18-19
203079,1.0,2.9,0.341,1.9,2.6,0.46,18-19
1717,0.5,1.4,0.406,0.2,1.2,0.435,18-19
1627734,0.1,0.2,0.278,0.0,0.1,0.278,18-19
202700,0.0,0.7,0.0,,0.0,0.0,18-19
1628378,2.9,7.6,0.384,3.8,7.1,0.467,18-19
1628978,0.1,0.7,0.211,0.5,0.4,0.263,18-19
1629055,0.0,0.0,,0.0,0.0,,18-19
1627827,0.2,0.7,0.271,0.4,0.5,0.331,18-19
203926,0.2,0.7,0.321,0.2,0.5,0.34,18-19
1627733,0.0,0.2,0.25,0.1,0.1,0.313,18-19
203110,0.2,0.4,0.379,0.1,0.3,0.397,18-19
1629234,0.0,0.1,0.0,,0.0,0.0,18-19
1629130,0.1,0.5,0.286,0.3,0.3,0.357,18-19
1628605,0.0,1.0,0.0,0.5,0.0,0.0,18-19
1628407,0.8,2.1,0.374,0.9,2.0,0.462,18-19
2730,0.0,0.0,,,0.0,,18-19
203939,0.0,0.1,0.167,0.0,0.0,0.167,18-19
2548,2.2,6.3,0.348,2.5,5.2,0.409,18-19
1629058,0.2,0.9,0.25,0.3,0.4,0.25,18-19
202734,1.1,2.6,0.426,0.6,2.5,0.482,18-19
202334,0.0,0.0,0.0,0.0,0.0,0.0,18-19
1628410,0.2,0.4,0.444,0.2,0.4,0.5,18-19
202327,0.0,0.0,,,0.0,,18-19
203901,0.3,0.9,0.333,0.6,0.8,0.41,18-19
1629059,0.6,2.0,0.296,1.0,1.5,0.375,18-19
1629150,0.0,0.0,,,0.0,,18-19
1626144,2.2,5.1,0.434,1.4,4.9,0.475,18-19
202683,0.1,0.1,0.4,0.0,0.1,0.4,18-19
202339,1.3,3.3,0.388,2.1,3.4,0.51,18-19
201569,0.8,2.6,0.297,2.1,2.2,0.42,18-19
203961,0.0,0.2,0.0,0.0,0.0,0.0,18-19
101141,0.2,0.7,0.311,0.4,0.6,0.411,18-19
203095,1.6,4.3,0.368,1.7,3.7,0.425,18-19
202323,1.1,2.5,0.436,0.1,2.2,0.439,18-19
1628402,0.6,1.6,0.358,0.6,1.3,0.426,18-19
1626163,0.1,0.3,0.188,0.1,0.1,0.219,18-19
1628412,0.7,2.3,0.318,1.3,1.8,0.386,18-19
1628373,0.9,2.7,0.348,0.7,2.0,0.383,18-19
1627832,1.1,3.3,0.337,1.7,2.7,0.421,18-19
1627788,0.4,1.3,0.317,0.6,1.0,0.381,18-19
202066,0.5,1.6,0.297,0.6,1.0,0.326,18-19
1629109,0.1,0.2,0.333,0.2,0.2,0.5,18-19
203914,1.0,3.0,0.341,1.2,2.4,0.396,18-19
1627780,0.0,0.0,,0.0,0.0,,18-19
1629018,0.7,1.9,0.393,0.7,1.7,0.446,18-19
201588,0.8,1.9,0.412,0.7,1.8,0.465,18-19
1628994,0.0,0.0,,,0.0,,18-19
1627777,0.2,0.3,0.611,0.1,0.4,0.694,18-19
101123,0.6,2.1,0.295,1.6,1.7,0.394,18-19
203507,1.3,4.0,0.323,1.8,3.1,0.387,18-19
203922,0.3,0.6,0.5,0.0,0.7,0.517,18-19
201609,1.4,4.0,0.338,1.6,3.2,0.393,18-19
202330,1.0,2.8,0.369,0.8,2.3,0.406,18-19
203476,0.4,1.0,0.355,0.1,0.7,0.368,18-19
1628960,0.4,1.3,0.275,0.6,0.9,0.324,18-19
202328,0.0,0.0,,0.0,0.0,,18-19
1627824,0.0,0.0,0.0,0.0,0.0,0.0,18-19
1628977,0.1,0.2,0.3,0.0,0.1,0.3,18-19
203084,1.1,3.2,0.337,1.1,2.5,0.403,18-19
1628385,0.1,0.5,0.267,0.0,0.3,0.267,18-19
202355,0.0,0.3,0.15,0.0,0.1,0.15,18-19
1629312,0.2,0.4,0.5,0.2,0.4,0.5,18-19
1627740,0.2,0.6,0.25,0.3,0.5,0.375,18-19
203546,0.8,2.2,0.353,1.0,1.8,0.414,18-19
101133,0.0,0.0,,0.0,0.0,,18-19
1628387,0.0,0.3,0.0,,0.0,0.0,18-19
202697,0.7,2.5,0.297,1.0,1.8,0.352,18-19
1629067,0.0,0.4,0.0,0.1,0.0,0.0,18-19
1629353,0.0,0.0,,0.0,0.0,,18-19
1628515,0.3,1.2,0.289,0.1,0.7,0.3,18-19
203477,0.8,1.8,0.434,1.2,2.0,0.557,18-19
1628392,0.0,0.0,,0.0,0.0,,18-19
1628439,0.7,1.0,0.667,,1.3,0.667,18-19
202738,0.8,2.3,0.37,1.4,2.2,0.481,18-19
202397,1.3,3.6,0.368,1.1,3.0,0.417,18-19
1628397,0.1,0.4,0.389,0.0,0.3,0.389,18-19
1627826,0.0,0.1,0.333,,0.0,0.333,18-19
200826,2.0,4.9,0.416,2.1,4.7,0.486,18-19
1629122,0.0,0.0,,0.0,0.0,,18-19
200755,2.6,6.1,0.426,3.1,6.3,0.516,18-19
2747,1.2,4.1,0.289,1.1,2.5,0.311,18-19
203960,1.5,2.3,0.667,0.0,3.0,0.667,18-19
203210,0.1,0.5,0.233,0.2,0.3,0.283,18-19
201580,0.1,0.4,0.321,0.0,0.2,0.321,18-19
203953,1.1,3.0,0.374,0.9,2.6,0.421,18-19
1628980,0.3,0.8,0.375,0.0,0.6,0.375,18-19
203109,0.5,1.7,0.295,1.3,1.4,0.409,18-19
1626143,0.2,0.5,0.429,0.0,0.4,0.429,18-19
1627774,0.4,0.9,0.418,0.4,1.0,0.522,18-19
1627751,0.0,0.1,0.25,,0.0,0.25,18-19
1628973,1.1,2.7,0.395,0.9,2.5,0.458,18-19
1627883,0.0,0.3,0.0,0.0,0.0,0.0,18-19
2037,1.9,4.7,0.401,1.8,4.3,0.46,18-19
1627750,3.1,7.8,0.399,2.8,7.1,0.46,18-19
203516,0.2,0.4,0.375,0.3,0.4,0.521,18-19
201935,5.1,13.7,0.369,12.1,14.5,0.529,18-19
201949,0.4,1.3,0.348,0.6,1.1,0.435,18-19
203263,0.0,0.4,0.0,0.3,0.0,0.0,18-19
201162,0.2,0.3,0.6,0.1,0.4,0.7,18-19
1629123,0.6,1.2,0.529,0.4,1.5,0.618,18-19
1626185,0.1,0.3,0.231,0.1,0.1,0.231,18-19
1628991,0.1,0.6,0.25,0.2,0.3,0.313,18-19
1628417,0.0,0.3,0.143,0.0,0.1,0.143,18-19
1629020,0.0,0.1,0.0,0.0,0.0,0.0,18-19
1628386,0.0,0.0,0.0,0.0,0.0,0.0,18-19
201160,0.0,0.0,,0.0,0.0,,18-19
1628393,0.1,1.0,0.125,0.3,0.3,0.125,18-19
1629121,0.4,1.2,0.325,0.8,1.0,0.425,18-19
1627759,0.9,2.3,0.393,0.4,1.9,0.423,18-19
1628537,0.0,0.0,,0.0,0.0,,18-19
1628369,1.9,5.4,0.357,1.4,4.3,0.399,18-19
201145,0.5,1.6,0.333,0.4,1.2,0.353,18-19
201952,1.4,3.7,0.368,1.5,3.2,0.429,18-19
1629203,0.0,0.8,0.0,0.3,0.0,0.0,18-19
203924,0.1,0.4,0.29,0.0,0.2,0.306,18-19
203087,1.7,4.0,0.417,1.3,3.7,0.46,18-19
202391,1.0,2.5,0.404,1.0,2.3,0.464,18-19
1626170,0.6,1.6,0.383,0.5,1.4,0.431,18-19
1629010,0.4,0.8,0.429,0.3,0.9,0.518,18-19
201573,1.0,3.1,0.327,1.1,2.3,0.369,18-19
1628975,0.6,2.1,0.28,1.0,1.5,0.354,18-19
202690,0.3,2.0,0.167,0.8,0.7,0.167,18-19
202710,1.7,5.0,0.345,1.1,3.8,0.381,18-19
201149,0.0,0.1,0.333,0.0,0.0,0.333,18-19
201975,0.6,1.0,0.625,0.1,1.4,0.688,18-19
1629147,0.0,1.0,0.0,,0.0,0.0,18-19
203925,0.5,1.3,0.402,0.8,1.4,0.534,18-19
204060,0.9,2.5,0.372,1.9,2.6,0.512,18-19
203954,1.4,4.0,0.358,0.7,3.0,0.384,18-19
1628381,0.2,0.6,0.324,0.1,0.4,0.338,18-19
203089,0.0,0.1,0.0,0.1,0.0,0.0,18-19
204066,0.0,0.0,,,0.0,,18-19
203098,0.8,1.9,0.42,0.5,1.9,0.49,18-19
202322,2.0,6.2,0.33,2.0,4.5,0.363,18-19
1628405,0.0,0.1,0.0,0.0,0.0,0.0,18-19
1629140,0.0,0.0,0.0,0.0,0.0,0.0,18-19
202720,0.1,0.2,0.571,0.0,0.2,0.571,18-19
1628413,0.0,0.2,0.143,0.1,0.0,0.143,18-19
201973,0.1,0.4,0.259,0.2,0.2,0.296,18-19
202685,0.3,0.7,0.361,0.0,0.6,0.375,18-19
1628371,0.4,1.2,0.337,0.2,0.9,0.348,18-19
203613,0.6,1.9,0.294,0.6,1.3,0.339,18-19
1628395,0.3,0.7,0.404,0.0,0.6,0.404,18-19
203903,2.1,5.4,0.39,2.5,4.9,0.453,18-19
1628070,0.3,0.6,0.571,0.3,0.9,0.786,18-19
203895,1.0,2.3,0.452,0.6,2.3,0.492,18-19
1626296,0.0,0.0,,0.0,0.0,,18-19
101181,0.5,1.3,0.397,0.4,1.1,0.421,18-19
1628404,0.4,1.3,0.279,0.7,0.9,0.366,18-19
1628367,1.1,3.1,0.34,0.7,2.3,0.367,18-19
1629006,0.4,1.3,0.274,0.4,0.8,0.3,18-19
1626196,1.8,4.7,0.395,1.6,4.2,0.444,18-19
201950,2.3,6.6,0.355,3.4,5.7,0.436,18-19
1627823,0.0,0.1,0.3,0.1,0.1,0.35,18-19
1627395,0.3,1.0,0.278,0.2,0.6,0.278,18-19
203944,0.6,1.8,0.338,0.6,1.4,0.388,18-19
1626147,0.1,0.5,0.261,0.3,0.3,0.348,18-19
203200,0.9,2.6,0.347,1.2,2.2,0.425,18-19
1628382,0.5,1.4,0.354,0.3,1.1,0.389,18-19
1628383,0.0,0.0,,0.0,0.0,,18-19
1626159,0.8,2.3,0.338,0.5,1.7,0.354,18-19
203994,0.1,0.4,0.346,0.0,0.3,0.346,18-19
1628443,1.0,3.0,0.333,0.7,2.2,0.368,18-19
203564,0.0,1.0,0.0,1.0,0.0,0.0,18-19
1626157,0.4,1.3,0.31,0.4,0.9,0.36,18-19
202695,3.7,8.7,0.421,2.4,8.2,0.469,18-19
1628966,0.2,0.8,0.208,0.1,0.3,0.208,18-19
203482,0.3,0.9,0.28,0.7,0.7,0.38,18-19
1626162,0.8,2.0,0.407,1.0,1.9,0.496,18-19
202689,4.2,10.3,0.404,6.0,10.5,0.507,18-19
202702,0.1,0.1,0.4,0.1,0.1,0.4,18-19
1629026,0.3,1.0,0.304,0.6,0.8,0.402,18-19
203145,1.1,3.3,0.318,1.6,2.5,0.381,18-19
203484,0.9,2.5,0.359,1.1,2.1,0.422,18-19
201142,4.1,8.8,0.467,2.7,9.1,0.514,18-19
1628989,0.9,2.5,0.364,1.6,2.4,0.487,18-19
1628995,1.1,3.3,0.339,0.6,2.5,0.377,18-19
201567,1.0,2.2,0.469,1.4,2.8,0.633,18-19
1626172,0.1,0.2,0.313,0.0,0.1,0.313,18-19
203920,0.0,0.0,0.0,0.0,0.0,0.0,18-19
203114,2.7,6.5,0.412,3.1,6.6,0.504,18-19
1629017,0.2,0.8,0.2,0.1,0.3,0.2,18-19
202691,2.6,5.8,0.44,1.4,5.7,0.49,18-19
1628424,0.0,0.0,,,0.0,,18-19
201585,0.2,0.4,0.467,,0.3,0.467,18-19
1628961,0.0,0.0,,,0.0,,18-19
1627739,1.8,4.5,0.396,0.8,3.9,0.435,18-19
203937,0.3,0.8,0.394,0.1,0.6,0.409,18-19
2594,0.8,2.1,0.392,1.2,2.2,0.514,18-19
1628398,0.9,2.4,0.369,1.0,2.0,0.414,18-19
200768,1.4,4.3,0.331,2.6,3.6,0.421,18-19
203124,0.1,0.1,0.8,0.0,0.2,0.8,18-19
202681,3.4,7.7,0.446,3.0,7.9,0.516,18-19
200746,2.0,5.0,0.394,0.1,3.9,0.394,18-19
202362,0.9,2.4,0.377,1.0,2.2,0.454,18-19
202498,0.3,0.7,0.424,0.0,0.6,0.424,18-19
1629013,0.7,1.8,0.39,1.0,1.8,0.507,18-19
204038,0.6,1.5,0.414,0.4,1.4,0.47,18-19
1626204,0.3,0.7,0.34,0.2,0.6,0.37,18-19
1628374,1.0,2.7,0.362,0.4,2.1,0.387,18-19
2544,2.7,7.4,0.36,3.9,6.6,0.446,18-19
1629022,0.3,1.1,0.263,0.2,0.7,0.316,18-19
1628366,0.8,2.6,0.303,1.6,2.1,0.402,18-19
203485,0.3,0.9,0.304,0.5,0.6,0.348,18-19
101150,3.1,7.5,0.406,2.1,6.9,0.457,18-19
201601,0.3,0.8,0.333,0.5,0.5,0.333,18-19
1629029,2.7,7.8,0.34,5.3,7.0,0.445,18-19
1628379,1.4,3.5,0.41,1.2,3.3,0.468,18-19
1628436,0.2,0.9,0.25,0.3,0.5,0.3,18-19
2736,0.2,0.9,0.211,0.2,0.4,0.211,18-19
1627781,0.1,0.3,0.286,0.2,0.3,0.429,18-19
1627763,0.5,1.9,0.294,0.9,1.3,0.361,18-19
1626259,0.1,0.2,0.5,0.1,0.2,0.5,18-19
1627736,0.9,2.2,0.385,0.9,2.0,0.447,18-19
1628370,0.7,2.6,0.286,1.4,1.8,0.352,18-19
202705,0.8,2.4,0.348,1.0,1.9,0.406,18-19
201188,0.5,1.4,0.33,0.1,0.9,0.33,18-19
101162,0.0,0.1,0.333,,0.1,0.333,18-19
201158,1.2,3.2,0.365,1.6,2.8,0.452,18-19
1629094,0.5,0.9,0.5,0.4,1.2,0.65,18-19
202694,1.3,3.5,0.368,0.9,2.8,0.408,18-19
203935,0.5,1.7,0.319,1.1,1.4,0.411,18-19
1626209,0.8,2.1,0.397,0.7,1.8,0.442,18-19
1628365,1.1,3.3,0.323,0.1,2.2,0.331,18-19
202693,0.3,1.1,0.258,0.1,0.6,0.266,18-19
1627737,0.0,0.1,0.0,0.1,0.0,0.0,18-19
1628963,0.5,1.4,0.349,0.2,1.0,0.372,18-19
101107,0.3,0.8,0.339,0.2,0.6,0.356,18-19
203486,0.1,0.4,0.31,0.0,0.2,0.31,18-19
203521,0.5,1.7,0.313,0.9,1.3,0.38,18-19
203090,0.1,0.4,0.227,0.1,0.2,0.25,18-19
1628467,0.2,0.5,0.444,0.1,0.5,0.486,18-19
1628982,0.1,0.5,0.2,0.1,0.2,0.2,18-19
203086,0.1,0.3,0.474,0.1,0.3,0.526,18-19
201563,0.4,1.1,0.393,0.2,0.9,0.411,18-19
203487,0.2,0.8,0.227,0.4,0.5,0.295,18-19
203077,0.2,0.5,0.371,0.1,0.4,0.371,18-19
1628969,0.3,0.9,0.351,0.4,0.8,0.435,18-19
201144,2.9,7.5,0.379,3.4,6.9,0.455,18-19
203488,0.0,0.1,0.333,0.0,0.1,0.333,18-19
203118,0.3,0.7,0.357,0.3,0.6,0.402,18-19
1628970,0.2,0.9,0.214,0.5,0.5,0.279,18-19
203101,0.0,0.0,,,0.0,,18-19
1628462,0.5,0.9,0.5,0.5,1.1,0.607,18-19
1628249,0.0,0.2,0.0,0.0,0.0,0.0,18-19
1629011,0.0,0.0,,,0.0,,18-19
1628964,0.1,0.3,0.231,0.0,0.1,0.231,18-19
1628420,1.5,3.3,0.467,0.6,3.3,0.496,18-19
1626149,0.2,0.7,0.255,0.1,0.4,0.264,18-19
1629021,0.1,0.3,0.333,0.1,0.2,0.375,18-19
1626167,0.4,0.8,0.419,0.1,0.8,0.46,18-19
1628513,0.1,0.5,0.286,0.5,0.4,0.429,18-19
202357,0.3,0.7,0.357,0.4,0.7,0.464,18-19
2403,0.0,0.1,0.25,0.0,0.0,0.25,18-19
203457,0.1,0.2,0.389,,0.2,0.389,18-19
201156,0.3,0.8,0.333,0.5,0.8,0.5,18-19
201587,0.9,2.3,0.386,1.1,2.2,0.474,18-19
203917,0.8,2.0,0.375,1.1,1.9,0.463,18-19
203999,0.4,1.2,0.362,0.4,0.9,0.383,18-19
202703,0.7,2.3,0.299,1.0,1.7,0.355,18-19
202696,0.4,1.1,0.393,0.0,0.8,0.393,18-19
203943,0.1,0.4,0.25,0.1,0.2,0.268,18-19
1626181,0.4,1.3,0.282,0.7,0.9,0.359,18-19
1628384,0.1,0.5,0.258,0.3,0.3,0.306,18-19
1627855,0.0,0.0,,0.0,0.0,,18-19
1629016,0.0,0.2,0.143,0.0,0.0,0.143,18-19
201956,0.1,0.3,0.2,0.2,0.1,0.25,18-19
203490,1.6,4.2,0.38,0.9,3.4,0.412,18-19
200782,0.1,0.2,0.25,0.1,0.2,0.325,18-19
1628408,0.0,0.7,0.0,0.0,0.0,0.0,18-19
1627783,0.3,0.8,0.381,0.1,0.6,0.389,18-19
1626192,0.2,0.5,0.452,0.3,0.6,0.565,18-19
201976,0.5,1.2,0.375,0.8,1.2,0.505,18-19
1627775,0.0,0.3,0.111,0.1,0.1,0.111,18-19
202335,0.0,0.1,0.333,0.0,0.1,0.333,18-19
201988,1.2,3.3,0.355,1.9,3.0,0.451,18-19
2200,0.1,0.2,0.286,0.0,0.1,0.286,18-19
202331,3.2,8.3,0.385,4.2,8.0,0.477,18-19
200794,0.5,1.6,0.336,0.3,1.1,0.359,18-19
203112,0.0,0.0,,0.0,0.0,,18-19
202347,0.1,0.2,0.364,0.1,0.2,0.409,18-19
1626188,1.1,2.7,0.414,1.0,2.5,0.47,18-19
1626154,2.0,4.0,0.5,3.0,5.0,0.625,18-19
200765,1.1,3.0,0.357,1.5,2.8,0.454,18-19
203526,0.4,1.1,0.325,0.5,0.8,0.375,18-19
1628959,0.0,0.6,0.0,0.4,0.0,0.0,18-19
1629034,0.0,0.0,,0.0,0.0,,18-19
101109,0.7,1.9,0.387,0.5,1.5,0.411,18-19
203493,0.7,1.9,0.388,0.8,1.7,0.45,18-19
202704,1.9,4.6,0.405,1.7,4.3,0.462,18-19
1626158,0.1,0.1,0.5,,0.1,0.5,18-19
201937,1.5,4.3,0.356,1.0,3.3,0.388,18-19
203496,0.5,1.7,0.3,0.9,1.3,0.375,18-19
1629057,0.0,0.0,,,0.0,,18-19
201577,0.1,0.2,0.375,0.0,0.2,0.375,18-19
1629066,0.1,0.4,0.292,0.2,0.3,0.375,18-19
203918,1.8,4.3,0.423,1.2,4.1,0.474,18-19
203585,0.4,1.0,0.375,0.5,0.9,0.453,18-19
1627758,0.1,0.3,0.2,0.2,0.1,0.2,18-19
1626178,0.3,1.0,0.295,0.1,0.6,0.295,18-19
1626220,0.1,0.4,0.207,0.2,0.2,0.259,18-19
200752,1.9,3.7,0.525,0.4,4.1,0.553,18-19
203497,0.0,0.0,0.0,,0.0,0.0,18-19
201566,2.6,8.4,0.314,2.9,6.0,0.36,18-19
201583,0.2,0.7,0.294,0.1,0.4,0.294,18-19
1627853,0.7,1.6,0.398,0.7,1.5,0.447,18-19
1629151,0.2,0.4,0.467,0.2,0.4,0.6,18-19
1626257,0.1,0.1,0.5,0.1,0.2,0.75,18-19
1626155,0.2,0.6,0.31,0.3,0.4,0.362,18-19
203159,0.3,0.5,0.5,0.3,0.8,0.75,18-19
1628400,0.1,0.4,0.2,0.2,0.2,0.225,18-19
201586,0.4,0.9,0.394,0.1,0.7,0.402,18-19
203552,1.2,2.9,0.411,1.3,2.9,0.493,18-19
203894,1.3,3.7,0.361,2.3,3.5,0.466,18-19
1628983,1.4,3.3,0.423,0.3,2.9,0.436,18-19
1629003,0.4,0.9,0.444,0.2,0.9,0.472,18-19
1627885,0.1,0.7,0.192,0.2,0.3,0.221,18-19
